"word","n","Brand"
"cwhlove",1,"Starbucks"
"dailydoseofshea",1,"Starbucks"
"dairy",1,"Starbucks"
"darion",1,"Starbucks"
"dark",1,"Starbucks"
"dash",1,"Starbucks"
"data",1,"Starbucks"
"daveasprey",1,"Starbucks"
"dc",1,"Starbucks"
"ddrc",1,"Starbucks"
"debt",1,"Starbucks"
"decades",1,"Starbucks"
"decent",1,"Starbucks"
"decided",1,"Starbucks"
"decision",1,"Starbucks"
"dedication",1,"Starbucks"
"deed",1,"Starbucks"
"deeply",1,"Starbucks"
"deer",1,"Starbucks"
"def",1,"Starbucks"
"deliciousness",1,"Starbucks"
"delivery",1,"Starbucks"
"demi",1,"Starbucks"
"denies",1,"Starbucks"
"department",1,"Starbucks"
"depressed",1,"Starbucks"
"des",1,"Starbucks"
"despair",1,"Starbucks"
"details",1,"Starbucks"
"diagnose",1,"Starbucks"
"diary",1,"Starbucks"
"didiaskforamedium",1,"Starbucks"
"difficult",1,"Starbucks"
"diplomacy",1,"Starbucks"
"dirty",1,"Starbucks"
"disappearing",1,"Starbucks"
"disappointed",1,"Starbucks"
"discontinue",1,"Starbucks"
"discontinued",1,"Starbucks"
"discontinuing",1,"Starbucks"
"dissapointed",1,"Starbucks"
"distinctive",1,"Starbucks"
"divaaalisaaa",1,"Starbucks"
"diversity",1,"Starbucks"
"djrottenrobbie",1,"Starbucks"
"doe",1,"Starbucks"
"doitnau",1,"Starbucks"
"dollar",1,"Starbucks"
"donating",1,"Starbucks"
"donna",1,"Starbucks"
"door",1,"Starbucks"
"downtowndisney",1,"Starbucks"
"dr",1,"Starbucks"
"drank",1,"Starbucks"
"drawing",1,"Starbucks"
"dreamdrink",1,"Starbucks"
"dreams",1,"Starbucks"
"drgvkolskg",1,"Starbucks"
"drin",1,"Starbucks"
"driver",1,"Starbucks"
"drop",1,"Starbucks"
"drove",1,"Starbucks"
"drug",1,"Starbucks"
"dumbasses",1,"Starbucks"
"dunedin",1,"Starbucks"
"dunkindonu",1,"Starbucks"
"duplicate",1,"Starbucks"
"duty",1,"Starbucks"
"dxrcjmogcg",1,"Starbucks"
"easy",1,"Starbucks"
"eaten",1,"Starbucks"
"eatthisnotthat",1,"Starbucks"
"eboni",1,"Starbucks"
"ebonikwilliams",1,"Starbucks"
"ebtheceleb",1,"Starbucks"
"ecclesall",1,"Starbucks"
"eccy",1,"Starbucks"
"edge",1,"Starbucks"
"edit",1,"Starbucks"
"egg",1,"Starbucks"
"eggnoglatte",1,"Starbucks"
"egift",1,"Starbucks"
"electricity",1,"Starbucks"
"elf",1,"Starbucks"
"ellensburg",1,"Starbucks"
"em",1,"Starbucks"
"emailed",1,"Starbucks"
"emily",1,"Starbucks"
"emisavi",1,"Starbucks"
"emmaloujenkin",1,"Starbucks"
"employee",1,"Starbucks"
"en",1,"Starbucks"
"enclosed",1,"Starbucks"
"endtimetuber",1,"Starbucks"
"energ",1,"Starbucks"
"engages",1,"Starbucks"
"england",1,"Starbucks"
"enjoy",1,"Starbucks"
"enjoyed",1,"Starbucks"
"enjoying",1,"Starbucks"
"entered",1,"Starbucks"
"entrance",1,"Starbucks"
"environments",1,"Starbucks"
"equity",1,"Starbucks"
"ercial",1,"Starbucks"
"erinmillard",1,"Starbucks"
"escaped",1,"Starbucks"
"eskeymo",1,"Starbucks"
"essentialportraitcontest",1,"Starbucks"
"ethnic",1,"Starbucks"
"etletbxkfj",1,"Starbucks"
"ev",1,"Starbucks"
"everybodys",1,"Starbucks"
"evldqnjhxl",1,"Starbucks"
"ewvbzmgykm",1,"Starbucks"
"exam",1,"Starbucks"
"exception",1,"Starbucks"
"exciting",1,"Starbucks"
"exclusive",1,"Starbucks"
"exp",1,"Starbucks"
"expect",1,"Starbucks"
"expected",1,"Starbucks"
"expensive",1,"Starbucks"
"experience",1,"Starbucks"
"experiences",1,"Starbucks"
"expired",1,"Starbucks"
"explain",1,"Starbucks"
"exstravagent",1,"Starbucks"
"extremely",1,"Starbucks"
"fabrics",1,"Starbucks"
"fabulouscrew",1,"Starbucks"
"fakeoutrage",1,"Starbucks"
"fall",1,"Starbucks"
"falls",1,"Starbucks"
"false",1,"Starbucks"
"families",1,"Starbucks"
"fancy",1,"Starbucks"
"fashionillustrator",1,"Starbucks"
"fast",1,"Starbucks"
"fault",1,"Starbucks"
"faveforlife",1,"Starbucks"
"favorites",1,"Starbucks"
"fcschoolsga",1,"Starbucks"
"fear",1,"Starbucks"
"fearfriday",1,"Starbucks"
"feature",1,"Starbucks"
"feb",1,"Starbucks"
"feels",1,"Starbucks"
"feet",1,"Starbucks"
"feud",1,"Starbucks"
"ff",1,"Starbucks"
"fi",1,"Starbucks"
"fiction",1,"Starbucks"
"fill",1,"Starbucks"
"filled",1,"Starbucks"
"fire",1,"Starbucks"
"fix",1,"Starbucks"
"fixed",1,"Starbucks"
"fl",1,"Starbucks"
"flashbackfriday",1,"Starbucks"
"flavor",1,"Starbucks"
"floor",1,"Starbucks"
"flours",1,"Starbucks"
"fo",1,"Starbucks"
"focaccia",1,"Starbucks"
"follow",1,"Starbucks"
"followme",1,"Starbucks"
"foods",1,"Starbucks"
"footage",1,"Starbucks"
"force",1,"Starbucks"
"forever",1,"Starbucks"
"forku",1,"Starbucks"
"formal",1,"Starbucks"
"fortunemagazine",1,"Starbucks"
"forward",1,"Starbucks"
"founders",1,"Starbucks"
"fourth",1,"Starbucks"
"foxbusiness",1,"Starbucks"
"fr",1,"Starbucks"
"frappachios",1,"Starbucks"
"friendly",1,"Starbucks"
"friendships",1,"Starbucks"
"friyayyy",1,"Starbucks"
"froyomama",1,"Starbucks"
"fruit",1,"Starbucks"
"fuckin",1,"Starbucks"
"fudge",1,"Starbucks"
"fullbellylaughs",1,"Starbucks"
"funding",1,"Starbucks"
"funds",1,"Starbucks"
"fungus",1,"Starbucks"
"furthest",1,"Starbucks"
"fuzzy",1,"Starbucks"
"gar",1,"Starbucks"
"garb",1,"Starbucks"
"gary",1,"Starbucks"
"garyvee",1,"Starbucks"
"gatherings",1,"Starbucks"
"gaytravel",1,"Starbucks"
"gbl",1,"Starbucks"
"gelatinous",1,"Starbucks"
"gentlemen",1,"Starbucks"
"genuine",1,"Starbucks"
"george",1,"Starbucks"
"gimme",1,"Starbucks"
"ginger",1,"Starbucks"
"gingerbreadlatte",1,"Starbucks"
"girl's",1,"Starbucks"
"givemecaffeine",1,"Starbucks"
"givewarmth",1,"Starbucks"
"glasgow",1,"Starbucks"
"glass",1,"Starbucks"
"glasshalfempty",1,"Starbucks"
"glblctzn",1,"Starbucks"
"glenview",1,"Starbucks"
"glitter",1,"Starbucks"
"globe",1,"Starbucks"
"gmflickinger",1,"Starbucks"
"godpan",1,"Starbucks"
"gods",1,"Starbucks"
"gofxwejtoo",1,"Starbucks"
"golden",1,"Starbucks"
"gonna",1,"Starbucks"
"goodbye",1,"Starbucks"
"goodmorning",1,"Starbucks"
"gorzxxkxnx",1,"Starbucks"
"gourme",1,"Starbucks"
"grabbing",1,"Starbucks"
"grading",1,"Starbucks"
"gravy",1,"Starbucks"
"greensboro",1,"Starbucks"
"grinch",1,"Starbucks"
"grind",1,"Starbucks"
"grueling",1,"Starbucks"
"gt",1,"Starbucks"
"guess",1,"Starbucks"
"guns",1,"Starbucks"
"guy",1,"Starbucks"
"gvbqcnqahb",1,"Starbucks"
"gyvgndthct",1,"Starbucks"
"hahah",1,"Starbucks"
"hahaha",1,"Starbucks"
"hahahah",1,"Starbucks"
"halal",1,"Starbucks"
"handing",1,"Starbucks"
"hands",1,"Starbucks"
"hanging",1,"Starbucks"
"hangout",1,"Starbucks"
"hannahbasileia",1,"Starbucks"
"happened",1,"Starbucks"
"happyfulltummie",1,"Starbucks"
"harder",1,"Starbucks"
"harvey",1,"Starbucks"
"hate",1,"Starbucks"
"havin",1,"Starbucks"
"hazelnut",1,"Starbucks"
"headphones",1,"Starbucks"
"heads",1,"Starbucks"
"heard",1,"Starbucks"
"heat",1,"Starbucks"
"heavenly",1,"Starbucks"
"heavy",1,"Starbucks"
"hectortrejo",1,"Starbucks"
"held",1,"Starbucks"
"hell",1,"Starbucks"
"helped",1,"Starbucks"
"helps",1,"Starbucks"
"herb",1,"Starbucks"
"hesitation",1,"Starbucks"
"heydollkel",1,"Starbucks"
"hgpeyxleot",1,"Starbucks"
"highlands",1,"Starbucks"
"highlight",1,"Starbucks"
"hikerchat",1,"Starbucks"
"hippie",1,"Starbucks"
"hit",1,"Starbucks"
"holid",1,"Starbucks"
"holida",1,"Starbucks"
"holidayseason",1,"Starbucks"
"honest",1,"Starbucks"
"hoping",1,"Starbucks"
"horadelcafe",1,"Starbucks"
"horrible",1,"Starbucks"
"hosting",1,"Starbucks"
"houseintelcomm",1,"Starbucks"
"http",1,"Starbucks"
"htwgsrdysy",1,"Starbucks"
"hub",1,"Starbucks"
"hubby",1,"Starbucks"
"huge",1,"Starbucks"
"huh",1,"Starbucks"
"humble",1,"Starbucks"
"hysterical",1,"Starbucks"
"iainwyn",1,"Starbucks"
"iansimkins",1,"Starbucks"
"icy",1,"Starbucks"
"idiot",1,"Starbucks"
"ifeelloved",1,"Starbucks"
"iickmekaty",1,"Starbucks"
"ik",1,"Starbucks"
"illiteracy",1,"Starbucks"
"imessenger",1,"Starbucks"
"imma",1,"Starbucks"
"imp",1,"Starbucks"
"impossible",1,"Starbucks"
"impressed",1,"Starbucks"
"improving",1,"Starbucks"
"include",1,"Starbucks"
"incredible",1,"Starbucks"
"industrial",1,"Starbucks"
"inflection",1,"Starbucks"
"influenced",1,"Starbucks"
"informed",1,"Starbucks"
"insanity",1,"Starbucks"
"inspirational",1,"Starbucks"
"instabeverage",1,"Starbucks"
"instagay",1,"Starbucks"
"instagram",1,"Starbucks"
"instapic",1,"Starbucks"
"int",1,"Starbucks"
"inteloverwatch",1,"Starbucks"
"international",1,"Starbucks"
"internationalteaday",1,"Starbucks"
"internet",1,"Starbucks"
"iphone",1,"Starbucks"
"irish",1,"Starbucks"
"iron",1,"Starbucks"
"ish",1,"Starbucks"
"isnt",1,"Starbucks"
"issues",1,"Starbucks"
"itsfu",1,"Starbucks"
"itsthesmallthings",1,"Starbucks"
"izwzbcshor",1,"Starbucks"
"jamie",1,"Starbucks"
"january",1,"Starbucks"
"jax",1,"Starbucks"
"jdmc",1,"Starbucks"
"jenniferwarawa",1,"Starbucks"
"jgreenblattadl",1,"Starbucks"
"join",1,"Starbucks"
"joined",1,"Starbucks"
"jonrhakqrj",1,"Starbucks"
"joyful",1,"Starbucks"
"joytothewor",1,"Starbucks"
"jqdbxklscp",1,"Starbucks"
"jrrbatchelor",1,"Starbucks"
"judy",1,"Starbucks"
"juliet",1,"Starbucks"
"jumpstart",1,"Starbucks"
"jyuiwquozf",1,"Starbucks"
"kate",1,"Starbucks"
"kateesackhoff",1,"Starbucks"
"katelightstone",1,"Starbucks"
"katy",1,"Starbucks"
"keenanthebird",1,"Starbucks"
"keeping",1,"Starbucks"
"kellyannepolls",1,"Starbucks"
"kelseymiwalouise",1,"Starbucks"
"kengarff",1,"Starbucks"
"keurig",1,"Starbucks"
"keys",1,"Starbucks"
"kfjopzmjvl",1,"Starbucks"
"kfkgutumcs",1,"Starbucks"
"kfriday",1,"Starbucks"
"khhdefvxsc",1,"Starbucks"
"khobar",1,"Starbucks"
"kick",1,"Starbucks"
"kicking",1,"Starbucks"
"kickscount",1,"Starbucks"
"killing",1,"Starbucks"
"killingit",1,"Starbucks"
"kinda",1,"Starbucks"
"kindsnacks",1,"Starbucks"
"kingscollegenhs",1,"Starbucks"
"kiss",1,"Starbucks"
"kitten",1,"Starbucks"
"knowledgable",1,"Starbucks"
"krahezyy",1,"Starbucks"
"kslvmxaewv",1,"Starbucks"
"ksmowykwxl",1,"Starbucks"
"ksywy",1,"Starbucks"
"kt",1,"Starbucks"
"lack",1,"Starbucks"
"ladies",1,"Starbucks"
"lake",1,"Starbucks"
"lalupuslady",1,"Starbucks"
"language",1,"Starbucks"
"laptop",1,"Starbucks"
"larger",1,"Starbucks"
"latifalthh",1,"Starbucks"
"latin",1,"Starbucks"
"launches",1,"Starbucks"
"laurel",1,"Starbucks"
"law",1,"Starbucks"
"leebagooo",1,"Starbucks"
"legit",1,"Starbucks"
"lesson",1,"Starbucks"
"lessons",1,"Starbucks"
"lfqxovjeim",1,"Starbucks"
"lgvfbkpveq",1,"Starbucks"
"libs",1,"Starbucks"
"lid",1,"Starbucks"
"lightstone",1,"Starbucks"
"likes",1,"Starbucks"
"lindoo",1,"Starbucks"
"lingo",1,"Starbucks"
"linguistic",1,"Starbucks"
"linkedin",1,"Starbucks"
"lis",1,"Starbucks"
"lisa",1,"Starbucks"
"list",1,"Starbucks"
"literal",1,"Starbucks"
"live",1,"Starbucks"
"lives",1,"Starbucks"
"loa",1,"Starbucks"
"load",1,"Starbucks"
"locations",1,"Starbucks"
"london",1,"Starbucks"
"loose",1,"Starbucks"
"loosely",1,"Starbucks"
"loove",1,"Starbucks"
"loses",1,"Starbucks"
"loss",1,"Starbucks"
"loud",1,"Starbucks"
"lovealwayschio",1,"Starbucks"
"lovely",1,"Starbucks"
"lower",1,"Starbucks"
"lpdofcmeade",1,"Starbucks"
"luck",1,"Starbucks"
"luckiest",1,"Starbucks"
"lump",1,"Starbucks"
"luncheon",1,"Starbucks"
"lupusuk",1,"Starbucks"
"lyft",1,"Starbucks"
"lyssuhlew",1,"Starbucks"
"macgregorauthor",1,"Starbucks"
"machine",1,"Starbucks"
"mad",1,"Starbucks"
"magical",1,"Starbucks"
"mailing",1,"Starbucks"
"makesmylifealittleeasier",1,"Starbucks"
"makeupbyanaiz",1,"Starbucks"
"mango",1,"Starbucks"
"maniacal",1,"Starbucks"
"marisafreberg",1,"Starbucks"
"market",1,"Starbucks"
"marketing",1,"Starbucks"
"marketplace",1,"Starbucks"
"marley",1,"Starbucks"
"maryedoherty",1,"Starbucks"
"matching",1,"Starbucks"
"mccoy",1,"Starbucks"
"mcdonald's",1,"Starbucks"
"mcknight",1,"Starbucks"
"mct",1,"Starbucks"
"md",1,"Starbucks"
"meals",1,"Starbucks"
"meat",1,"Starbucks"
"meawxmiia",1,"Starbucks"
"medicine",1,"Starbucks"
"mee",1,"Starbucks"
"meeting",1,"Starbucks"
"memories",1,"Starbucks"
"menu",1,"Starbucks"
"message",1,"Starbucks"
"messed",1,"Starbucks"
"met",1,"Starbucks"
"metallica",1,"Starbucks"
"miami",1,"Starbucks"
"mine",1,"Starbucks"
"mini",1,"Starbucks"
"mint",1,"Starbucks"
"miserable",1,"Starbucks"
"miss",1,"Starbucks"
"mix",1,"Starbucks"
"mjgpmggacq",1,"Starbucks"
"mobil",1,"Starbucks"
"mochafrappucino",1,"Starbucks"
"moco",1,"Starbucks"
"mold",1,"Starbucks"
"momsdemand",1,"Starbucks"
"monday",1,"Starbucks"
"mondaymotivation",1,"Starbucks"
"monero",1,"Starbucks"
"month",1,"Starbucks"
"months",1,"Starbucks"
"morgandanyi",1,"Starbucks"
"morganhoward",1,"Starbucks"
"mornin",1,"Starbucks"
"motivate",1,"Starbucks"
"moving",1,"Starbucks"
"mrjukesmusic",1,"Starbucks"
"msweetwood",1,"Starbucks"
"musaedzayed",1,"Starbucks"
"music",1,"Starbucks"
"muslim",1,"Starbucks"
"mwemtxxkcr",1,"Starbucks"
"mymikefire",1,"Starbucks"
"mymlftpeam",1,"Starbucks"
"myse",1,"Starbucks"
"naattttsanchez",1,"Starbucks"
"nap",1,"Starbucks"
"nasty",1,"Starbucks"
"natural",1,"Starbucks"
"navy",1,"Starbucks"
"nazareth",1,"Starbucks"
"nbrjqdtxnv",1,"Starbucks"
"nbrly",1,"Starbucks"
"nc",1,"Starbucks"
"nccjtweets",1,"Starbucks"
"ne",1,"Starbucks"
"nee",1,"Starbucks"
"needamap",1,"Starbucks"
"newsletter",1,"Starbucks"
"newsweek",1,"Starbucks"
"nickname",1,"Starbucks"
"niconilla",1,"Starbucks"
"nj",1,"Starbucks"
"nlokldmiim",1,"Starbucks"
"nocaffeine",1,"Starbucks"
"nodairy",1,"Starbucks"
"nofilterneeded",1,"Starbucks"
"nomnomnom",1,"Starbucks"
"noon",1,"Starbucks"
"nopunintended",1,"Starbucks"
"norm",1,"Starbucks"
"norman",1,"Starbucks"
"notateadrinker",1,"Starbucks"
"nothappy",1,"Starbucks"
"november",1,"Starbucks"
"nugs",1,"Starbucks"
"nutmeg",1,"Starbucks"
"nyc",1,"Starbucks"
"nytimes",1,"Starbucks"
"oaks",1,"Starbucks"
"occasions",1,"Starbucks"
"octopus",1,"Starbucks"
"offers",1,"Starbucks"
"officers",1,"Starbucks"
"officially",1,"Starbucks"
"ogio",1,"Starbucks"
"oil",1,"Starbucks"
"olalaorg",1,"Starbucks"
"ole",1,"Starbucks"
"olliviiaaa",1,"Starbucks"
"ooh",1,"Starbucks"
"openness",1,"Starbucks"
"operate",1,"Starbucks"
"opportunities",1,"Starbucks"
"opportunity",1,"Starbucks"
"opposite",1,"Starbucks"
"orangefuhrer's",1,"Starbucks"
"ord",1,"Starbucks"
"organizations",1,"Starbucks"
"origin",1,"Starbucks"
"outdated",1,"Starbucks"
"outdoors",1,"Starbucks"
"overly",1,"Starbucks"
"ow",1,"Starbucks"
"owlcqwruxh",1,"Starbucks"
"owned",1,"Starbucks"
"ozdqumhyiw",1,"Starbucks"
"page",1,"Starbucks"
"pages",1,"Starbucks"
"painfullyslow",1,"Starbucks"
"panini",1,"Starbucks"
"paninis",1,"Starbucks"
"pants",1,"Starbucks"
"paper",1,"Starbucks"
"parfait",1,"Starbucks"
"parkersburg",1,"Starbucks"
"parking",1,"Starbucks"
"partic",1,"Starbucks"
"partners",1,"Starbucks"
"partnerships",1,"Starbucks"
"pasadena",1,"Starbucks"
"pass",1,"Starbucks"
"passion",1,"Starbucks"
"pastries",1,"Starbucks"
"patented",1,"Starbucks"
"patron",1,"Starbucks"
"patrons",1,"Starbucks"
"paying",1,"Starbucks"
"payroll",1,"Starbucks"
"pays",1,"Starbucks"
"pearson",1,"Starbucks"
"peetscoffee",1,"Starbucks"
"pepper",1,"Starbucks"
"perfectly",1,"Starbucks"
"person's",1,"Starbucks"
"personalized",1,"Starbucks"
"pfcyggxrtc",1,"Starbucks"
"phoenix",1,"Starbucks"
"photo",1,"Starbucks"
"physical",1,"Starbucks"
"picture",1,"Starbucks"
"pie",1,"Starbucks"
"pissed",1,"Starbucks"
"pitching",1,"Starbucks"
"pittsburgh",1,"Starbucks"
"pl",1,"Starbucks"
"placing",1,"Starbucks"
"plainclothes",1,"Starbucks"
"plaines",1,"Starbucks"
"plan",1,"Starbucks"
"plane",1,"Starbucks"
"plant",1,"Starbucks"
"played",1,"Starbucks"
"playlist",1,"Starbucks"
"plays",1,"Starbucks"
"poland",1,"Starbucks"
"polar",1,"Starbucks"
"political",1,"Starbucks"
"polska",1,"Starbucks"
"poo",1,"Starbucks"
"pops",1,"Starbucks"
"popsugarfitness",1,"Starbucks"
"portal",1,"Starbucks"
"post",1,"Starbucks"
"practice",1,"Starbucks"
"praline",1,"Starbucks"
"prattle",1,"Starbucks"
"preach",1,"Starbucks"
"preslit",1,"Starbucks"
"pret",1,"Starbucks"
"pretend",1,"Starbucks"
"preworkout",1,"Starbucks"
"price",1,"Starbucks"
"prince",1,"Starbucks"
"priority",1,"Starbucks"
"prize",1,"Starbucks"
"proccessing",1,"Starbucks"
"product",1,"Starbucks"
"products",1,"Starbucks"
"program",1,"Starbucks"
"pronouncement",1,"Starbucks"
"pronouncing",1,"Starbucks"
"proudly",1,"Starbucks"
"provide",1,"Starbucks"
"providence",1,"Starbucks"
"pta",1,"Starbucks"
"pulled",1,"Starbucks"
"pulp",1,"Starbucks"
"pump",1,"Starbucks"
"pup",1,"Starbucks"
"pupachino",1,"Starbucks"
"puppocino",1,"Starbucks"
"puppucc",1,"Starbucks"
"purses",1,"Starbucks"
"qdceoeukau",1,"Starbucks"
"qjvapuwdud",1,"Starbucks"
"qttwcsmygh",1,"Starbucks"
"qualcomm",1,"Starbucks"
"question",1,"Starbucks"
"quick",1,"Starbucks"
"quickly",1,"Starbucks"
"quit",1,"Starbucks"
"rachieexoxx",1,"Starbucks"
"radiothon",1,"Starbucks"
"raised",1,"Starbucks"
"randomactsofkindness",1,"Starbucks"
"rare",1,"Starbucks"
"rats",1,"Starbucks"
"raxxihsbjg",1,"Starbucks"
"rcqgsuqkhx",1,"Starbucks"
"rcvaohanph",1,"Starbucks"
"reading",1,"Starbucks"
"realdonaldtrump",1,"Starbucks"
"realgilad",1,"Starbucks"
"realize",1,"Starbucks"
"reason",1,"Starbucks"
"recent",1,"Starbucks"
"recognized",1,"Starbucks"
"recycle",1,"Starbucks"
"reducing",1,"Starbucks"
"reference",1,"Starbucks"
"referral",1,"Starbucks"
"refill",1,"Starbucks"
"refresher",1,"Starbucks"
"refreshing",1,"Starbucks"
"refund",1,"Starbucks"
"register",1,"Starbucks"
"regular",1,"Starbucks"
"reindeer",1,"Starbucks"
"relate",1,"Starbucks"
"relax",1,"Starbucks"
"relaxing",1,"Starbucks"
"remade",1,"Starbucks"
"remind",1,"Starbucks"
"removing",1,"Starbucks"
"renton",1,"Starbucks"
"repay",1,"Starbucks"
"repealed",1,"Starbucks"
"repect",1,"Starbucks"
"replacing",1,"Starbucks"
"replied",1,"Starbucks"
"represen",1,"Starbucks"
"represented",1,"Starbucks"
"reputation",1,"Starbucks"
"request",1,"Starbucks"
"resist",1,"Starbucks"
"respectful",1,"Starbucks"
"response",1,"Starbucks"
"restaurants",1,"Starbucks"
"retail",1,"Starbucks"
"retailers",1,"Starbucks"
"reusable",1,"Starbucks"
"reuse",1,"Starbucks"
"reutersbiz",1,"Starbucks"
"review",1,"Starbucks"
"reviews",1,"Starbucks"
"reward",1,"Starbucks"
"rewards",1,"Starbucks"
"rickinla",1,"Starbucks"
"ridiculously",1,"Starbucks"
"rigged",1,"Starbucks"
"rights",1,"Starbucks"
"riyad",1,"Starbucks"
"roaster",1,"Starbucks"
"rock",1,"Starbucks"
"romania",1,"Starbucks"
"roosevelt",1,"Starbucks"
"rough",1,"Starbucks"
"route",1,"Starbucks"
"row",1,"Starbucks"
"rqwtjmfmqi",1,"Starbucks"
"rtfjyyutar",1,"Starbucks"
"rudest",1,"Starbucks"
"ruining",1,"Starbucks"
"rules",1,"Starbucks"
"runs",1,"Starbucks"
"sacramento",1,"Starbucks"
"sadly",1,"Starbucks"
"safe",1,"Starbucks"
"sale",1,"Starbucks"
"salt",1,"Starbucks"
"salted",1,"Starbucks"
"sam",1,"Starbucks"
"sandy",1,"Starbucks"
"sandyjojohnston",1,"Starbucks"
"santa",1,"Starbucks"
"sarah",1,"Starbucks"
"sarahjarosz",1,"Starbucks"
"sat",1,"Starbucks"
"sauce",1,"Starbucks"
"saudi",1,"Starbucks"
"sbux",1,"Starbucks"
"sbuxmedicineball",1,"Starbucks"
"scamming",1,"Starbucks"
"schult",1,"Starbucks"
"scone",1,"Starbucks"
"scout's",1,"Starbucks"
"seal",1,"Starbucks"
"seasonal",1,"Starbucks"
"seasoning",1,"Starbucks"
"seastanddown",1,"Starbucks"
"seat",1,"Starbucks"
"seating",1,"Starbucks"
"sec",1,"Starbucks"
"secrets",1,"Starbucks"
"seesaw",1,"Starbucks"
"separated",1,"Starbucks"
"service",1,"Starbucks"
"settle",1,"Starbucks"
"seve",1,"Starbucks"
"sewer",1,"Starbucks"
"sf",1,"Starbucks"
"shame",1,"Starbucks"
"shameonyou",1,"Starbucks"
"shangai",1,"Starbucks"
"sharonspinos",1,"Starbucks"
"sharonstrong",1,"Starbucks"
"sharqiyah",1,"Starbucks"
"shhujloize",1,"Starbucks"
"shook",1,"Starbucks"
"shots",1,"Starbucks"
"shouldi",1,"Starbucks"
"shouldinot",1,"Starbucks"
"shultz",1,"Starbucks"
"shut",1,"Starbucks"
"si",1,"Starbucks"
"sicker",1,"Starbucks"
"sign",1,"Starbucks"
"silly",1,"Starbucks"
"sip",1,"Starbucks"
"sipping",1,"Starbucks"
"sips",1,"Starbucks"
"site",1,"Starbucks"
"sjanmil",1,"Starbucks"
"sl",1,"Starbucks"
"sleeping",1,"Starbucks"
"sleepy",1,"Starbucks"
"sleeves",1,"Starbucks"
"sliced",1,"Starbucks"
"slide",1,"Starbucks"
"slowwww",1,"Starbucks"
"slpd",1,"Starbucks"
"smarter",1,"Starbucks"
"smiling",1,"Starbucks"
"smoothness",1,"Starbucks"
"snack",1,"Starbucks"
"snick",1,"Starbucks"
"snowball",1,"Starbucks"
"soaked",1,"Starbucks"
"socioeconomic",1,"Starbucks"
"socks",1,"Starbucks"
"solid",1,"Starbucks"
"somos",1,"Starbucks"
"son",1,"Starbucks"
"songs",1,"Starbucks"
"south",1,"Starbucks"
"souvenirs",1,"Starbucks"
"sparkle",1,"Starbucks"
"spayghettiandnoballs",1,"Starbucks"
"spayillinois",1,"Starbucks"
"spcolibrarydist",1,"Starbucks"
"speed",1,"Starbucks"
"spell",1,"Starbucks"
"spelling",1,"Starbucks"
"spelt",1,"Starbucks"
"spending",1,"Starbucks"
"spin",1,"Starbucks"
"spoke",1,"Starbucks"
"spokes",1,"Starbucks"
"sponsor",1,"Starbucks"
"spread",1,"Starbucks"
"spring",1,"Starbucks"
"springs",1,"Starbucks"
"spsbjqswxg",1,"Starbucks"
"squirrel",1,"Starbucks"
"st",1,"Starbucks"
"standing",1,"Starbucks"
"starbuck",1,"Starbucks"
"starbucksarabic",1,"Starbucks"
"starbucksbuckheadatlwhen",1,"Starbucks"
"starbuckscoffee",1,"Starbucks"
"starbucksindonesia",1,"Starbucks"
"starbuckspoland",1,"Starbucks"
"starbucksproblems",1,"Starbucks"
"starbucksrocks",1,"Starbucks"
"started",1,"Starbucks"
"starting",1,"Starbucks"
"steal",1,"Starbucks"
"step",1,"Starbucks"
"sthdizkpzk",1,"Starbucks"
"stick",1,"Starbucks"
"sticker",1,"Starbucks"
"stickers",1,"Starbucks"
"stillawin",1,"Starbucks"
"stillneedcoffee",1,"Starbucks"
"stjude",1,"Starbucks"
"stock",1,"Starbucks"
"stockmarketgame",1,"Starbucks"
"stocks",1,"Starbucks"
"stools",1,"Starbucks"
"stopping",1,"Starbucks"
"strange",1,"Starbucks"
"strawberry",1,"Starbucks"
"strong",1,"Starbucks"
"struggle",1,"Starbucks"
"stuff",1,"Starbucks"
"stupid",1,"Starbucks"
"substance",1,"Starbucks"
"subtle",1,"Starbucks"
"subway",1,"Starbucks"
"suck",1,"Starbucks"
"sucks",1,"Starbucks"
"summer",1,"Starbucks"
"supply",1,"Starbucks"
"supported",1,"Starbucks"
"supporting",1,"Starbucks"
"supports",1,"Starbucks"
"suppose",1,"Starbucks"
"surely",1,"Starbucks"
"survey",1,"Starbucks"
"swear",1,"Starbucks"
"sweaters",1,"Starbucks"
"sweden",1,"Starbucks"
"sweepstakes",1,"Starbucks"
"sweetened",1,"Starbucks"
"syd",1,"Starbucks"
"tabl",1,"Starbucks"
"takea",1,"Starbucks"
"taking",1,"Starbucks"
"talk",1,"Starbucks"
"talked",1,"Starbucks"
"talking",1,"Starbucks"
"tanamongeau",1,"Starbucks"
"tasty",1,"Starbucks"
"tazo",1,"Starbucks"
"teacher",1,"Starbucks"
"teaching",1,"Starbucks"
"teamcoworker",1,"Starbucks"
"teamkids",1,"Starbucks"
"tears",1,"Starbucks"
"technology",1,"Starbucks"
"teen",1,"Starbucks"
"teens",1,"Starbucks"
"tel",1,"Starbucks"
"telling",1,"Starbucks"
"temp",1,"Starbucks"
"terminal",1,"Starbucks"
"terrible",1,"Starbucks"
"tesla",1,"Starbucks"
"test",1,"Starbucks"
"texas",1,"Starbucks"
"tha",1,"Starbucks"
"thankstrump",1,"Starbucks"
